ID,Kp_Level,Kp_Range,Bz_Level,Bz_Range,Bt_Level,Bt_Range,Speed_Level,Speed_Range,Density_Level,Density_Range,Aurora_Probability_%,Aurora_Type,Aurora_Colors,Aurora_Structure,Latitude_Reach_°,Duration_Hours,Verdict_Category,Physics_Flag,Physics_Notes,Likelihood,Alert_Level,Viewing_Tip
2064,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,High,15-25 p/cm³,30.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2065,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Very High,>25 p/cm³,32.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2066,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,30.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2067,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,32.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2068,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,34.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2069,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,37.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2070,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,39.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2071,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,38.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2072,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Low,3-7 p/cm³,40.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2073,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,42.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2074,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,High,15-25 p/cm³,47.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2075,Strong Storm,6-7,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very High,>25 p/cm³,49.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2076,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,16.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2077,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Low,3-7 p/cm³,17.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2078,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,18.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2079,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,High,15-25 p/cm³,20.6,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2080,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Very High,>25 p/cm³,21.5,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2081,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,21.1,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2082,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,22.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2083,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,23.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2084,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,25.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2085,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,26.9,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2086,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,27.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2087,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,28.9,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2088,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,30.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2089,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,High,15-25 p/cm³,33.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2090,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,35.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2091,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,33.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2092,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,35.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2093,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,37.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2094,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,41.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2095,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,43.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2096,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,42.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2097,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,44.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2098,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,46.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2099,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,High,15-25 p/cm³,51.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2100,Strong Storm,6-7,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,53.8,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2101,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,19.0,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2102,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Low,3-7 p/cm³,20.0,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2103,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,21.1,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2104,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,High,15-25 p/cm³,23.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2105,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very High,>25 p/cm³,24.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2106,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,23.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2107,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,25.0,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2108,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,26.3,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2109,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,29.0,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,✅ PHYSICALLY VALID,Normal conditions,Unlikely (10-30%),STANDBY: Minimal Activity,Northward Bz blocking - wait for Bz to turn southward
2110,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,30.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2111,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,30.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2112,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,32.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2113,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,34.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2114,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,High,15-25 p/cm³,37.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2115,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,39.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2116,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,37.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2117,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,40.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2118,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,42.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2119,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,46.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2120,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,48.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,✅ PHYSICALLY VALID,Normal conditions,Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2121,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,47.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2,🔵 MINOR AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Possible (30-50%),MONITOR: Weak Activity,Stay alert - conditions may improve
2122,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,50.0,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2123,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,52.7,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2124,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,High,15-25 p/cm³,57.9,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2125,Strong Storm,6-7,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,60.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4,🟢 MODERATE AURORA,✅ PHYSICALLY VALID,Normal conditions,Likely (50-70%),WATCH: Possible Activity,Stay alert - conditions may improve
2126,Strong Storm,6-7,Weak Southward,-5 to 0 nT,Very Weak,<5 nT,Slow,<400 km/s,Very Low,<3 p/cm³,27.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,⚠️ TIMING-DEPENDENT,ODD: High Kp with weak Bt (check Bz magnitude),Unlikely (10-30%),STANDBY: Minimal Activity,Slow solar wind - low energy available
2127,Strong Storm,6-7,Weak Southward,-5 to 0 nT,Very Weak,<5 nT,Slow,<400 km/s,Low,3-7 p/cm³,29.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1,⚪ WEAK AURORA,⚠️ TIMING-DEPENDENT,ODD: High Kp with weak Bt (check Bz magnitude),Unlikely (10-30%),STANDBY: Minimal Activity,Slow solar wind - low energy available
